combo,disc,mod,ev1,ev2,mgap,dens,mu
degree-betweenness,19097,0.5109170480963807,21.31113650634629,14.646300404172568,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5109170480963807,21.31113650634629,14.646300404172568,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5109170480963807,21.31113650634629,14.646300404172568,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5109170480963807,21.31113650634629,14.646300404172568,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5109170480963807,21.31113650634629,14.646300404172568,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5109170480963807,21.31113650634629,14.646300404172568,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,19097,0.5112431765861382,21.311136506346298,14.646300404172562,0.8697347893915757,0.0153993993993994,0.45
degree-closeness,46314,0.5112431765861382,21.311136506346298,14.646300404172562,0.8697347893915757,0.0153993993993994,0.45
degree-eigenvector,64091,0.5112431765861382,21.311136506346298,14.646300404172562,0.8697347893915757,0.0153993993993994,0.45
betweenness-closeness,73684,0.5112431765861382,21.311136506346298,14.646300404172562,0.8697347893915757,0.0153993993993994,0.45
betweenness-eigenvector,98585,0.5112431765861382,21.311136506346298,14.646300404172562,0.8697347893915757,0.0153993993993994,0.45
closeness-eigenvector,38996,0.5112431765861382,21.311136506346298,14.646300404172562,0.8697347893915757,0.0153993993993994,0.45
degree-betweenness,15008,0.4604599459589408,21.102515334117818,13.031041390530985,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.4604599459589408,21.102515334117818,13.031041390530985,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.4604599459589408,21.102515334117818,13.031041390530985,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.4604599459589408,21.102515334117818,13.031041390530985,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.4604599459589408,21.102515334117818,13.031041390530985,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.4604599459589408,21.102515334117818,13.031041390530985,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.4617432994251647,21.102515334117818,13.031041390530984,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.4617432994251647,21.102515334117818,13.031041390530984,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.4617432994251647,21.102515334117818,13.031041390530984,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.4617432994251647,21.102515334117818,13.031041390530984,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.4617432994251647,21.102515334117818,13.031041390530984,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.4617432994251647,21.102515334117818,13.031041390530984,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.4608703445901747,21.10251533411781,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.4608703445901747,21.10251533411781,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.4608703445901747,21.10251533411781,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.4608703445901747,21.10251533411781,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.4608703445901747,21.10251533411781,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.4608703445901747,21.10251533411781,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.4606866775971092,21.10251533411782,13.031041390530994,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.4606866775971092,21.10251533411782,13.031041390530994,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.4606866775971092,21.10251533411782,13.031041390530994,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.4606866775971092,21.10251533411782,13.031041390530994,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.4606866775971092,21.10251533411782,13.031041390530994,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.4606866775971092,21.10251533411782,13.031041390530994,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.46129937696207796,21.10251533411779,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.46129937696207796,21.10251533411779,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.46129937696207796,21.10251533411779,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.46129937696207796,21.10251533411779,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.46129937696207796,21.10251533411779,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.46129937696207796,21.10251533411779,13.031041390531003,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.46024491005641266,21.102515334117793,13.031041390530923,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.46024491005641266,21.102515334117793,13.031041390530923,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.46024491005641266,21.102515334117793,13.031041390530923,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.46024491005641266,21.102515334117793,13.031041390530923,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.46024491005641266,21.102515334117793,13.031041390530923,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.46024491005641266,21.102515334117793,13.031041390530923,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.4601246991897356,21.102515334117797,13.031041390531001,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.4601246991897356,21.102515334117797,13.031041390531001,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.4601246991897356,21.102515334117797,13.031041390531001,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.4601246991897356,21.102515334117797,13.031041390531001,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.4601246991897356,21.102515334117797,13.031041390531001,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.4601246991897356,21.102515334117797,13.031041390531001,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.46186732999741203,21.102515334117825,13.031041390530957,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.46186732999741203,21.102515334117825,13.031041390530957,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.46186732999741203,21.102515334117825,13.031041390530957,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.46186732999741203,21.102515334117825,13.031041390530957,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.46186732999741203,21.102515334117825,13.031041390530957,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.46186732999741203,21.102515334117825,13.031041390530957,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.46186732999741203,21.102515334117815,13.031041390530998,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.46186732999741203,21.102515334117815,13.031041390530998,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.46186732999741203,21.102515334117815,13.031041390530998,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.46186732999741203,21.102515334117815,13.031041390530998,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.46186732999741203,21.102515334117815,13.031041390530998,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.46186732999741203,21.102515334117815,13.031041390530998,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,15008,0.4597888101691514,21.10251533411779,13.031041390531046,0.8697347893915757,0.0153993993993994,0.5
degree-closeness,41875,0.4597888101691514,21.10251533411779,13.031041390531046,0.8697347893915757,0.0153993993993994,0.5
degree-eigenvector,51177,0.4597888101691514,21.10251533411779,13.031041390531046,0.8697347893915757,0.0153993993993994,0.5
betweenness-closeness,65933,0.4597888101691514,21.10251533411779,13.031041390531046,0.8697347893915757,0.0153993993993994,0.5
betweenness-eigenvector,81031,0.4597888101691514,21.10251533411779,13.031041390531046,0.8697347893915757,0.0153993993993994,0.5
closeness-eigenvector,29434,0.4597888101691514,21.10251533411779,13.031041390531046,0.8697347893915757,0.0153993993993994,0.5
degree-betweenness,13228,0.40618937485008505,21.23811021207928,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.40618937485008505,21.23811021207928,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.40618937485008505,21.23811021207928,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.40618937485008505,21.23811021207928,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.40618937485008505,21.23811021207928,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.40618937485008505,21.23811021207928,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.41284527941180055,21.238110212079317,12.863808816752744,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.41284527941180055,21.238110212079317,12.863808816752744,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.41284527941180055,21.238110212079317,12.863808816752744,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.41284527941180055,21.238110212079317,12.863808816752744,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.41284527941180055,21.238110212079317,12.863808816752744,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.41284527941180055,21.238110212079317,12.863808816752744,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.4110506008903903,21.238110212079274,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.4110506008903903,21.238110212079274,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.4110506008903903,21.238110212079274,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.4110506008903903,21.238110212079274,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.4110506008903903,21.238110212079274,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.4110506008903903,21.238110212079274,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.408044196832876,21.238110212079295,12.86380881675279,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.408044196832876,21.238110212079295,12.86380881675279,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.408044196832876,21.238110212079295,12.86380881675279,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.408044196832876,21.238110212079295,12.86380881675279,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.408044196832876,21.238110212079295,12.86380881675279,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.408044196832876,21.238110212079295,12.86380881675279,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.41291060313759403,21.238110212079302,12.863808816752801,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.41291060313759403,21.238110212079302,12.863808816752801,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.41291060313759403,21.238110212079302,12.863808816752801,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.41291060313759403,21.238110212079302,12.863808816752801,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.41291060313759403,21.238110212079302,12.863808816752801,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.41291060313759403,21.238110212079302,12.863808816752801,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.4099945959616856,21.23811021207929,12.863808816752769,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.4099945959616856,21.23811021207929,12.863808816752769,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.4099945959616856,21.23811021207929,12.863808816752769,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.4099945959616856,21.23811021207929,12.863808816752769,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.4099945959616856,21.23811021207929,12.863808816752769,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.4099945959616856,21.23811021207929,12.863808816752769,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.41171440994405256,21.238110212079327,12.863808816752748,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.41171440994405256,21.238110212079327,12.863808816752748,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.41171440994405256,21.238110212079327,12.863808816752748,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.41171440994405256,21.238110212079327,12.863808816752748,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.41171440994405256,21.238110212079327,12.863808816752748,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.41171440994405256,21.238110212079327,12.863808816752748,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.40805939959907295,21.238110212079285,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.40805939959907295,21.238110212079285,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.40805939959907295,21.238110212079285,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.40805939959907295,21.238110212079285,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.40805939959907295,21.238110212079285,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.40805939959907295,21.238110212079285,12.863808816752755,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.4126005647350179,21.238110212079274,12.863808816752776,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.4126005647350179,21.238110212079274,12.863808816752776,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.4126005647350179,21.238110212079274,12.863808816752776,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.4126005647350179,21.238110212079274,12.863808816752776,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.4126005647350179,21.238110212079274,12.863808816752776,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.4126005647350179,21.238110212079274,12.863808816752776,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,13228,0.4083187170440537,21.2381102120793,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
degree-closeness,42573,0.4083187170440537,21.2381102120793,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
degree-eigenvector,49780,0.4083187170440537,21.2381102120793,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
betweenness-closeness,65353,0.4083187170440537,21.2381102120793,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
betweenness-eigenvector,76982,0.4083187170440537,21.2381102120793,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
closeness-eigenvector,25599,0.4083187170440537,21.2381102120793,12.863808816752758,0.8697347893915757,0.0153993993993994,0.55
degree-betweenness,12294,0.3491107201490348,21.284286454518973,11.765548556510531,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3491107201490348,21.284286454518973,11.765548556510531,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3491107201490348,21.284286454518973,11.765548556510531,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3491107201490348,21.284286454518973,11.765548556510531,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3491107201490348,21.284286454518973,11.765548556510531,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3491107201490348,21.284286454518973,11.765548556510531,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3598496617971843,21.284286454518973,11.765548556510518,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3598496617971843,21.284286454518973,11.765548556510518,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3598496617971843,21.284286454518973,11.765548556510518,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3598496617971843,21.284286454518973,11.765548556510518,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3598496617971843,21.284286454518973,11.765548556510518,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3598496617971843,21.284286454518973,11.765548556510518,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.35129626778934925,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.35129626778934925,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.35129626778934925,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.35129626778934925,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.35129626778934925,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.35129626778934925,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3610208409896457,21.284286454518952,11.765548556510563,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3610208409896457,21.284286454518952,11.765548556510563,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3610208409896457,21.284286454518952,11.765548556510563,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3610208409896457,21.284286454518952,11.765548556510563,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3610208409896457,21.284286454518952,11.765548556510563,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3610208409896457,21.284286454518952,11.765548556510563,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3567807818917021,21.284286454518963,11.765548556510538,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3567807818917021,21.284286454518963,11.765548556510538,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3567807818917021,21.284286454518963,11.765548556510538,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3567807818917021,21.284286454518963,11.765548556510538,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3567807818917021,21.284286454518963,11.765548556510538,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3567807818917021,21.284286454518963,11.765548556510538,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3491499650885672,21.284286454518927,11.76554855651058,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3491499650885672,21.284286454518927,11.76554855651058,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3491499650885672,21.284286454518927,11.76554855651058,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3491499650885672,21.284286454518927,11.76554855651058,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3491499650885672,21.284286454518927,11.76554855651058,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3491499650885672,21.284286454518927,11.76554855651058,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3565308700491544,21.284286454518966,11.765548556510556,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3565308700491544,21.284286454518966,11.765548556510556,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3565308700491544,21.284286454518966,11.765548556510556,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3565308700491544,21.284286454518966,11.765548556510556,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3565308700491544,21.284286454518966,11.765548556510556,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3565308700491544,21.284286454518966,11.765548556510556,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3493435531753044,21.284286454518966,11.765548556510542,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3493435531753044,21.284286454518966,11.765548556510542,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3493435531753044,21.284286454518966,11.765548556510542,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3493435531753044,21.284286454518966,11.765548556510542,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3493435531753044,21.284286454518966,11.765548556510542,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3493435531753044,21.284286454518966,11.765548556510542,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.3548704474180008,21.284286454518952,11.765548556510545,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.3548704474180008,21.284286454518952,11.765548556510545,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.3548704474180008,21.284286454518952,11.765548556510545,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.3548704474180008,21.284286454518952,11.765548556510545,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.3548704474180008,21.284286454518952,11.765548556510545,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.3548704474180008,21.284286454518952,11.765548556510545,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12294,0.35086329740241096,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
degree-closeness,39312,0.35086329740241096,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
degree-eigenvector,45415,0.35086329740241096,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
betweenness-closeness,62965,0.35086329740241096,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
betweenness-eigenvector,72761,0.35086329740241096,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
closeness-eigenvector,22401,0.35086329740241096,21.28428645451897,11.765548556510534,0.8697347893915757,0.0153993993993994,0.6
degree-betweenness,12095,0.2961804009081841,21.2574437883586,11.20230188522304,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.2961804009081841,21.2574437883586,11.20230188522304,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.2961804009081841,21.2574437883586,11.20230188522304,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.2961804009081841,21.2574437883586,11.20230188522304,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.2961804009081841,21.2574437883586,11.20230188522304,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.2961804009081841,21.2574437883586,11.20230188522304,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.2994996574433961,21.25744378835862,11.202301885223068,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.2994996574433961,21.25744378835862,11.202301885223068,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.2994996574433961,21.25744378835862,11.202301885223068,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.2994996574433961,21.25744378835862,11.202301885223068,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.2994996574433961,21.25744378835862,11.202301885223068,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.2994996574433961,21.25744378835862,11.202301885223068,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.29188735607146593,21.25744378835861,11.20230188522306,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.29188735607146593,21.25744378835861,11.20230188522306,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.29188735607146593,21.25744378835861,11.20230188522306,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.29188735607146593,21.25744378835861,11.20230188522306,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.29188735607146593,21.25744378835861,11.20230188522306,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.29188735607146593,21.25744378835861,11.20230188522306,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.29893859170903503,21.257443788358607,11.202301885223054,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.29893859170903503,21.257443788358607,11.202301885223054,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.29893859170903503,21.257443788358607,11.202301885223054,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.29893859170903503,21.257443788358607,11.202301885223054,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.29893859170903503,21.257443788358607,11.202301885223054,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.29893859170903503,21.257443788358607,11.202301885223054,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.2860805500862781,21.257443788358614,11.202301885223097,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.2860805500862781,21.257443788358614,11.202301885223097,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.2860805500862781,21.257443788358614,11.202301885223097,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.2860805500862781,21.257443788358614,11.202301885223097,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.2860805500862781,21.257443788358614,11.202301885223097,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.2860805500862781,21.257443788358614,11.202301885223097,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.29632394409140905,21.257443788358625,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.29632394409140905,21.257443788358625,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.29632394409140905,21.257443788358625,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.29632394409140905,21.257443788358625,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.29632394409140905,21.257443788358625,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.29632394409140905,21.257443788358625,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.28648440789425655,21.257443788358625,11.202301885223074,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.28648440789425655,21.257443788358625,11.202301885223074,0.8697347893915757,0.0153993993993994,0.65
degree-eigenvector,40966,0.28648440789425655,21.257443788358625,11.202301885223074,0.8697347893915757,0.0153993993993994,0.65
betweenness-closeness,59746,0.28648440789425655,21.257443788358625,11.202301885223074,0.8697347893915757,0.0153993993993994,0.65
betweenness-eigenvector,67431,0.28648440789425655,21.257443788358625,11.202301885223074,0.8697347893915757,0.0153993993993994,0.65
closeness-eigenvector,19355,0.28648440789425655,21.257443788358625,11.202301885223074,0.8697347893915757,0.0153993993993994,0.65
degree-betweenness,12095,0.2930897182585172,21.2574437883586,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
degree-closeness,36838,0.2930897182585172,21.2574437883586,11.20230188522308,0.8697347893915757,0.0153993993993994,0.65
